"","Year","Plot","Ring","CO2","N","SR","TotalBiomass","pSR","pH","ExpYear","l.year","l.SR","l.biomass","l.RR","Trt"
"4815",2013,93,2,"Camb","Namb",4,158.9,3,6.43,16,2.77258872223978,1.38629436111989,5.06827507354267,1.10194007876078,"Namb.Camb"
"4816",2013,94,2,"Camb","Nenrich",1,164.9,1,4.72,16,2.77258872223978,0,5.10533922956555,0.00995033085316809,"Nenrich.Camb"
"4817",2013,95,2,"Camb","Nenrich",4,516.7,2,6.34,16,2.77258872223978,1.38629436111989,6.24746243529314,0.698134722070984,"Nenrich.Camb"
"4818",2013,96,2,"Camb","Nenrich",1,114.7,1,4.54,16,2.77258872223978,0,4.74232002413533,0.00995033085316809,"Nenrich.Camb"
"4819",2013,97,2,"Camb","Nenrich",9,402.41,3,5.28,16,2.77258872223978,2.19722457733622,5.99747146937138,1.10194007876078,"Nenrich.Camb"
"4820",2013,98,2,"Camb","Nenrich",4,274.6,3,4.97,16,2.77258872223978,1.38629436111989,5.61531549333387,1.10194007876078,"Nenrich.Camb"
"4821",2013,99,2,"Camb","Nenrich",1,208.2,1,5.98,16,2.77258872223978,0,5.33849915618087,0.00995033085316809,"Nenrich.Camb"
"4824",2014,100,2,"Camb","Namb",1,231.7,1,5.2,17,2.83321334405622,0,5.44544343143833,0.00995033085316809,"Namb.Camb"
"4825",2014,101,2,"Camb","Nenrich",1,524,1,4.92,17,2.83321334405622,0,6.26149168432104,0.00995033085316809,"Nenrich.Camb"
"4826",2014,102,2,"Camb","Namb",1,221.9,1,4.64,17,2.83321334405622,0,5.40222682993855,0.00995033085316809,"Namb.Camb"
"4827",2014,103,2,"Camb","Nenrich",1,144.4,1,4.82,17,2.83321334405622,0,4.97258722645873,0.00995033085316809,"Nenrich.Camb"
"4828",2014,104,2,"Camb","Namb",16,342.5,6,6.25,17,2.83321334405622,2.77258872223978,5.83627165770228,1.79342474854712,"Namb.Camb"
"4829",2014,105,2,"Camb","Namb",4,113.9,3,6.01,17,2.83321334405622,1.38629436111989,4.73532087045314,1.10194007876078,"Namb.Camb"
"4830",2014,106,2,"Camb","Namb",9,502.1,5,6.26,17,2.83321334405622,2.19722457733622,6.21879930304066,1.61143591509677,"Namb.Camb"
"4831",2014,107,2,"Camb","Namb",16,221.05,7,6.5,17,2.83321334405622,2.77258872223978,5.39838892027225,1.9473377010465,"Namb.Camb"
"4832",2014,108,2,"Camb","Nenrich",16,332.4,6,6.24,17,2.83321334405622,2.77258872223978,5.80633906298129,1.79342474854712,"Nenrich.Camb"
"4833",2014,109,2,"Camb","Namb",1,50.9,1,5.24,17,2.83321334405622,0,3.92986292355648,0.00995033085316809,"Namb.Camb"
"4834",2014,110,2,"Camb","Nenrich",16,333,4,5.52,17,2.83321334405622,2.77258872223978,5.80814248998044,1.38879124131848,"Nenrich.Camb"
"4835",2014,111,2,"Camb","Namb",1,154.6,1,5,17,2.83321334405622,0,5.04084113615332,0.00995033085316809,"Namb.Camb"
"4836",2014,112,2,"Camb","Nenrich",1,162.9,1,4.81,17,2.83321334405622,0,5.093136515608,0.00995033085316809,"Nenrich.Camb"
"4837",2014,113,2,"Camb","Nenrich",1,174.4,1,4.61,17,2.83321334405622,0,5.16135151147488,0.00995033085316809,"Nenrich.Camb"
"4838",2014,114,2,"Camb","Nenrich",4,432.4,3,5.97,17,2.83321334405622,1.38629436111989,6.06935108576505,1.10194007876078,"Nenrich.Camb"
"4839",2014,115,2,"Camb","Namb",1,148.2,1,5.42,17,2.83321334405622,0,4.99856271286199,0.00995033085316809,"Namb.Camb"
"4840",2014,116,2,"Camb","Namb",1,161.3,1,4.83,17,2.83321334405622,0,5.08326598513116,0.00995033085316809,"Namb.Camb"
"4841",2014,118,2,"Camb","Nenrich",16,355.4,5,6.16,17,2.83321334405622,2.77258872223978,5.87324391572055,1.61143591509677,"Nenrich.Camb"
"4843",2014,120,2,"Camb","Namb",4,234,3,6.7,17,2.83321334405622,1.38629436111989,5.4553211153577,1.10194007876078,"Namb.Camb"
"4844",2014,121,2,"Camb","Namb",4,60.7,2,5.56,17,2.83321334405622,1.38629436111989,4.10594369806545,0.698134722070984,"Namb.Camb"
"4845",2014,122,2,"Camb","Namb",1,51.7,1,5.46,17,2.83321334405622,0,3.94545778151438,0.00995033085316809,"Namb.Camb"
"4905",2014,184,4,"Camb","Namb",16,505.9,7,6.63,17,2.83321334405622,2.77258872223978,6.22633902129789,1.9473377010465,"Namb.Camb"
"4906",2014,187,4,"Camb","Namb",9,141.3,3,5.58,17,2.83321334405622,2.19722457733622,4.95088528969048,1.10194007876078,"Namb.Camb"
"4907",2014,188,4,"Camb","Namb",16,381.1,6,6.23,17,2.83321334405622,2.77258872223978,5.94306180787981,1.79342474854712,"Namb.Camb"
"4908",2014,189,4,"Camb","Namb",4,162.9,2,6.58,17,2.83321334405622,1.38629436111989,5.093136515608,0.698134722070984,"Namb.Camb"
"4910",2014,190,4,"Camb","Namb",1,377.2,1,5.28,17,2.83321334405622,0,5.9327755507593,0.00995033085316809,"Namb.Camb"
"4911",2014,191,4,"Camb","Namb",4,342.7,2,5.61,17,2.83321334405622,1.38629436111989,5.83685542888056,0.698134722070984,"Namb.Camb"
"4912",2014,192,4,"Camb","Namb",1,2.4,1,4.86,17,2.83321334405622,0,0.8754687373539,0.00995033085316809,"Namb.Camb"
"4913",2014,193,4,"Camb","Nenrich",4,291.9,2,5.14,17,2.83321334405622,1.38629436111989,5.67641127786007,0.698134722070984,"Nenrich.Camb"
"4914",2014,194,4,"Camb","Nenrich",9,243.9,7,6.06,17,2.83321334405622,2.19722457733622,5.49675830522187,1.9473377010465,"Nenrich.Camb"
"4916",2014,196,4,"Camb","Nenrich",1,264.8,1,4.34,17,2.83321334405622,0,5.57897482406285,0.00995033085316809,"Nenrich.Camb"
"4917",2014,197,4,"Camb","Nenrich",4,237.9,2,5.2,17,2.83321334405622,1.38629436111989,5.47185041730891,0.698134722070984,"Nenrich.Camb"
"4918",2014,198,4,"Camb","Namb",4,593.7,4,5.68,17,2.83321334405622,1.38629436111989,6.38637414127663,1.38879124131848,"Namb.Camb"
"4919",2014,199,4,"Camb","Namb",1,370.6,1,5.79,17,2.83321334405622,0,5.91512331385126,0.00995033085316809,"Namb.Camb"
"4922",2014,200,4,"Camb","Namb",4,247.7,2,5.6,17,2.83321334405622,1.38629436111989,5.51221833649531,0.698134722070984,"Namb.Camb"
"4923",2014,201,4,"Camb","Namb",16,389.4,5,6.5,17,2.83321334405622,2.77258872223978,5.9646070929381,1.61143591509677,"Namb.Camb"
"4924",2014,202,4,"Camb","Namb",1,76.7,1,5.26,17,2.83321334405622,0,4.33990170837321,0.00995033085316809,"Namb.Camb"
"4925",2014,203,4,"Camb","Nenrich",4,284,1,5.12,17,2.83321334405622,1.38629436111989,5.64897423816121,0.00995033085316809,"Nenrich.Camb"
"4926",2014,204,4,"Camb","Nenrich",1,183.8,1,4.77,17,2.83321334405622,0,5.21384820992159,0.00995033085316809,"Nenrich.Camb"
"4927",2014,205,4,"Camb","Nenrich",16,773.8,5,6.05,17,2.83321334405622,2.77258872223978,6.65131344226641,1.61143591509677,"Nenrich.Camb"
"4928",2014,206,4,"Camb","Nenrich",4,265.2,1,5.9,17,2.83321334405622,1.38629436111989,5.58048425831171,0.00995033085316809,"Nenrich.Camb"
"4929",2014,207,4,"Camb","Nenrich",4,186.3,2,5.07,17,2.83321334405622,1.38629436111989,5.22735827760754,0.698134722070984,"Nenrich.Camb"
"4930",2014,208,4,"Camb","Nenrich",1,88.8,1,4.28,17,2.83321334405622,0,4.48638664999812,0.00995033085316809,"Nenrich.Camb"
"4931",2014,209,4,"Camb","Namb",1,506.6,1,4.7,17,2.83321334405622,0,6.22772173756757,0.00995033085316809,"Namb.Camb"
"4933",2014,210,4,"Camb","Nenrich",1,752.3,1,4.91,17,2.83321334405622,0,6.62313518056618,0.00995033085316809,"Nenrich.Camb"
"4934",2014,211,4,"Camb","Namb",4,106.4,3,5.41,17,2.83321334405622,1.38629436111989,4.66720557690754,1.10194007876078,"Namb.Camb"
"4935",2014,212,4,"Camb","Nenrich",1,62.1,1,4.85,17,2.83321334405622,0,4.12874598893943,0.00995033085316809,"Nenrich.Camb"
"4936",2014,213,4,"Camb","Nenrich",16,292.54,7,5.96,17,2.83321334405622,2.77258872223978,5.67860140945894,1.9473377010465,"Nenrich.Camb"
"4937",2014,214,4,"Camb","Nenrich",4,494.1,2,5.82,17,2.83321334405622,1.38629436111989,6.2027379258517,0.698134722070984,"Nenrich.Camb"
"4938",2014,215,4,"Camb","Nenrich",4,214.9,3,5.24,17,2.83321334405622,1.38629436111989,5.37017280364846,1.10194007876078,"Nenrich.Camb"
"4939",2014,216,4,"Camb","Namb",4,433,4,6.86,17,2.83321334405622,1.38629436111989,6.07073772800249,1.38879124131848,"Namb.Camb"
"4940",2014,218,4,"Camb","Nenrich",4,245.1,2,5.23,17,2.83321334405622,1.38629436111989,5.50166629053407,0.698134722070984,"Nenrich.Camb"
"4941",2014,219,4,"Camb","Nenrich",1,196.1,1,5.03,17,2.83321334405622,0,5.2786247332023,0.00995033085316809,"Nenrich.Camb"
"4943",2014,220,4,"Camb","Namb",4,505.4,3,6.63,17,2.83321334405622,1.38629436111989,6.22535019495409,1.10194007876078,"Namb.Camb"
"4944",2014,221,4,"Camb","Namb",4,121.1,3,5.52,17,2.83321334405622,1.38629436111989,4.79661665055905,1.10194007876078,"Namb.Camb"
"4945",2014,222,4,"Camb","Namb",16,257.9,6,6.12,17,2.83321334405622,2.77258872223978,5.5525719128873,1.79342474854712,"Namb.Camb"
"4946",2014,223,4,"Camb","Namb",1,146.2,1,5.31,17,2.83321334405622,0,4.98497554731568,0.00995033085316809,"Namb.Camb"
"4947",2014,225,4,"Camb","Nenrich",1,224.4,1,4.85,17,2.83321334405622,0,5.41343017364854,0.00995033085316809,"Nenrich.Camb"
"4948",2014,227,4,"Camb","Namb",1,124.6,1,5.3,17,2.83321334405622,0,4.82510860635335,0.00995033085316809,"Namb.Camb"
"4949",2014,228,4,"Camb","Namb",1,34.4,1,5.18,17,2.83321334405622,0,3.53805656437935,0.00995033085316809,"Namb.Camb"
"4952",2014,231,4,"Camb","Namb",1,219.3,1,5.32,17,2.83321334405622,0,5.39044065542384,0.00995033085316809,"Namb.Camb"
"4953",2014,232,4,"Camb","Nenrich",9,370.7,6,5.41,17,2.83321334405622,2.19722457733622,5.91539311015669,1.79342474854712,"Nenrich.Camb"
"4954",2014,233,4,"Camb","Namb",9,283.1,5,6.35,17,2.83321334405622,2.19722457733622,5.64580019211785,1.61143591509677,"Namb.Camb"
"4955",2014,234,4,"Camb","Nenrich",16,238,5,5.87,17,2.83321334405622,2.77258872223978,5.47227067367148,1.61143591509677,"Nenrich.Camb"
"4956",2014,235,4,"Camb","Namb",1,97.6,1,6.46,17,2.83321334405622,0,4.58087749341905,0.00995033085316809,"Namb.Camb"
"4957",2014,236,4,"Camb","Nenrich",16,373.65,6,6.16,17,2.83321334405622,2.77258872223978,5.9233195303763,1.79342474854712,"Nenrich.Camb"
"4959",2014,238,4,"Camb","Nenrich",4,495.1,3,5.31,17,2.83321334405622,1.38629436111989,6.20475976236738,1.10194007876078,"Nenrich.Camb"
"4960",2014,239,4,"Camb","Namb",4,484.2,4,6.53,17,2.83321334405622,1.38629436111989,6.18249804450396,1.38879124131848,"Namb.Camb"
"4962",2014,240,4,"Camb","Nenrich",4,158.4,3,4.8,17,2.83321334405622,1.38629436111989,5.06512347938033,1.10194007876078,"Nenrich.Camb"
"4963",2014,241,4,"Camb","Nenrich",1,94.4,1,4.27,17,2.83321334405622,0,4.54754107315146,0.00995033085316809,"Nenrich.Camb"
"4964",2014,242,4,"Camb","Namb",4,135.2,3,5.49,17,2.83321334405622,1.38629436111989,4.90675516360886,1.10194007876078,"Namb.Camb"
"4965",2014,244,4,"Camb","Namb",4,143.7,2,5.21,17,2.83321334405622,1.38629436111989,4.96772779308498,0.698134722070984,"Namb.Camb"
"5025",2014,306,6,"Camb","Namb",16,397.94,4,6.18,17,2.83321334405622,2.77258872223978,5.9863012401511,1.38879124131848,"Namb.Camb"
"5026",2014,307,6,"Camb","Nenrich",16,456.601,4,5.76,17,2.83321334405622,2.77258872223978,6.12380992419404,1.38879124131848,"Nenrich.Camb"
"5027",2014,309,6,"Camb","Namb",4,52.1,3,5.03,17,2.83321334405622,1.38629436111989,3.95316494875932,1.10194007876078,"Namb.Camb"
"5030",2014,311,6,"Camb","Nenrich",16,681.9,6,6.03,17,2.83321334405622,2.77258872223978,6.52488301952661,1.79342474854712,"Nenrich.Camb"
"5031",2014,312,6,"Camb","Namb",9,455.6,3,6.22,17,2.83321334405622,2.19722457733622,6.12161523157303,1.10194007876078,"Namb.Camb"
"5032",2014,313,6,"Camb","Namb",4,281.1,3,6.21,17,2.83321334405622,1.38629436111989,5.63871047791249,1.10194007876078,"Namb.Camb"
"5033",2014,314,6,"Camb","Namb",1,39.3,1,5.32,17,2.83321334405622,0,3.67122451887522,0.00995033085316809,"Namb.Camb"
"5034",2014,315,6,"Camb","Namb",4,108.5,3,5.02,17,2.83321334405622,1.38629436111989,4.68675017298051,1.10194007876078,"Namb.Camb"
"5035",2014,316,6,"Camb","Nenrich",1,575.5,1,5.14,17,2.83321334405622,0,6.35523922816194,0.00995033085316809,"Nenrich.Camb"
"5036",2014,317,6,"Camb","Nenrich",4,157.3,2,4.09,17,2.83321334405622,1.38629436111989,5.05815481006423,0.698134722070984,"Nenrich.Camb"
"5037",2014,318,6,"Camb","Nenrich",1,152,1,4.94,17,2.83321334405622,0,5.02388052084628,0.00995033085316809,"Nenrich.Camb"
"5038",2014,319,6,"Camb","Nenrich",4,309.2,2,4.11,17,2.83321334405622,1.38629436111989,5.73398831671327,0.698134722070984,"Nenrich.Camb"
"5040",2014,321,6,"Camb","Nenrich",16,1030.24,5,5.53,17,2.83321334405622,2.77258872223978,6.93754706378987,1.61143591509677,"Nenrich.Camb"
"5041",2014,322,6,"Camb","Namb",1,50.4,1,6.06,17,2.83321334405622,0,3.91999117507732,0.00995033085316809,"Namb.Camb"
"5042",2014,323,6,"Camb","Namb",1,93.7,1,4.44,17,2.83321334405622,0,4.54009818924438,0.00995033085316809,"Namb.Camb"
"5043",2014,325,6,"Camb","Namb",4,487.5,4,5.35,17,2.83321334405622,1.38629436111989,6.1892902904379,1.38879124131848,"Namb.Camb"
"5044",2014,326,6,"Camb","Nenrich",4,347.6,2,5.16,17,2.83321334405622,1.38629436111989,5.85105239339124,0.698134722070984,"Nenrich.Camb"
"5046",2014,328,6,"Camb","Nenrich",4,431.3,4,5.78,17,2.83321334405622,1.38629436111989,6.0668039036538,1.38879124131848,"Nenrich.Camb"
"5047",2014,329,6,"Camb","Namb",1,116.2,1,4.66,17,2.83321334405622,0,4.75531284441781,0.00995033085316809,"Namb.Camb"
"5049",2014,330,6,"Camb","Namb",1,273.1,1,4.54,17,2.83321334405622,0,5.60983802847966,0.00995033085316809,"Namb.Camb"
"5050",2014,331,6,"Camb","Namb",1,107.1,1,5.08,17,2.83321334405622,0,4.6737629774537,0.00995033085316809,"Namb.Camb"
"5051",2014,332,6,"Camb","Namb",4,228.2,2,5.02,17,2.83321334405622,1.38629436111989,5.43022243742798,0.698134722070984,"Namb.Camb"
"5052",2014,333,6,"Camb","Nenrich",1,22.3,1,4.79,17,2.83321334405622,0,3.10458667846607,0.00995033085316809,"Nenrich.Camb"
"5053",2014,334,6,"Camb","Namb",4,141.2,3,5.34,17,2.83321334405622,1.38629436111989,4.95017732505914,1.10194007876078,"Namb.Camb"
"5054",2014,335,6,"Camb","Nenrich",9,638.4,7,5.82,17,2.83321334405622,2.19722457733622,6.4589650461356,1.9473377010465,"Nenrich.Camb"
"5055",2014,336,6,"Camb","Namb",1,36.4,1,4.81,17,2.83321334405622,0,3.5945687746427,0.00995033085316809,"Namb.Camb"
"5056",2014,337,6,"Camb","Namb",4,359.3,4,4.97,17,2.83321334405622,1.38629436111989,5.88415769411947,1.38879124131848,"Namb.Camb"
"5057",2014,338,6,"Camb","Nenrich",1,223.9,1,4.91,17,2.83321334405622,0,5.41119952360471,0.00995033085316809,"Nenrich.Camb"
"5058",2014,339,6,"Camb","Namb",1,238.3,1,5.21,17,2.83321334405622,0,5.4735303841047,0.00995033085316809,"Namb.Camb"
"5059",2014,340,6,"Camb","Nenrich",4,202.5,3,4.84,17,2.83321334405622,1.38629436111989,5.31073988654659,1.10194007876078,"Nenrich.Camb"
"5060",2014,342,6,"Camb","Nenrich",1,7.5,1,4.36,17,2.83321334405622,0,2.01490302054226,0.00995033085316809,"Nenrich.Camb"
"5061",2014,343,6,"Camb","Namb",1,150.4,1,5.2,17,2.83321334405622,0,5.01329841151574,0.00995033085316809,"Namb.Camb"
"5062",2014,344,6,"Camb","Namb",16,346.3,5,5.86,17,2.83321334405622,2.77258872223978,5.84730545140838,1.61143591509677,"Namb.Camb"
"5063",2014,345,6,"Camb","Namb",1,119.4,1,5.2,17,2.83321334405622,0,4.7824792009585,0.00995033085316809,"Namb.Camb"
"5064",2014,346,6,"Camb","Namb",4,316.1,3,5.48,17,2.83321334405622,1.38629436111989,5.75605861922157,1.10194007876078,"Namb.Camb"
"5065",2014,347,6,"Camb","Namb",1,89.6,1,4.42,17,2.83321334405622,0,4.49535531998088,0.00995033085316809,"Namb.Camb"
"5066",2014,348,6,"Camb","Nenrich",4,904,2,4.96,17,2.83321334405622,1.38629436111989,6.80682936039218,0.698134722070984,"Nenrich.Camb"
"5067",2014,349,6,"Camb","Nenrich",1,250.7,1,4.76,17,2.83321334405622,0,5.52425700516425,0.00995033085316809,"Nenrich.Camb"
"5069",2014,350,6,"Camb","Nenrich",4,33.2,3,4.46,17,2.83321334405622,1.38629436111989,3.50254987592244,1.10194007876078,"Nenrich.Camb"
"5070",2014,351,6,"Camb","Nenrich",4,1122.1,2,4.93,17,2.83321334405622,1.38629436111989,7.02295720867082,0.698134722070984,"Nenrich.Camb"
"5071",2014,352,6,"Camb","Nenrich",1,211,1,4.66,17,2.83321334405622,0,5.35185813347607,0.00995033085316809,"Nenrich.Camb"
"5072",2014,353,6,"Camb","Nenrich",4,249.3,3,4.81,17,2.83321334405622,1.38629436111989,5.51865699052951,1.10194007876078,"Nenrich.Camb"
"5073",2014,354,6,"Camb","Nenrich",16,417.3,6,5.87,17,2.83321334405622,2.77258872223978,6.03380538759751,1.79342474854712,"Nenrich.Camb"
"5074",2014,355,6,"Camb","Namb",16,423.8,8,6.42,17,2.83321334405622,2.77258872223978,6.0492616458342,2.08069076108027,"Namb.Camb"
"5075",2014,357,6,"Camb","Nenrich",9,78,5,5.29,17,2.83321334405622,2.19722457733622,4.35670882668959,1.61143591509677,"Nenrich.Camb"
"5076",2014,358,6,"Camb","Namb",16,210.9,6,5.76,17,2.83321334405622,2.77258872223978,5.35138408748473,1.79342474854712,"Namb.Camb"
"5077",2014,359,6,"Camb","Namb",4,214.6,3,5.59,17,2.83321334405622,1.38629436111989,5.3687758301966,1.10194007876078,"Namb.Camb"
"5079",2014,361,6,"Camb","Namb",9,222.6,5,5.5,17,2.83321334405622,2.19722457733622,5.40537643884144,1.61143591509677,"Namb.Camb"
"5080",2014,362,6,"Camb","Nenrich",1,13.1,1,5.08,17,2.83321334405622,0,2.57261223020711,0.00995033085316809,"Nenrich.Camb"
"5081",2014,363,6,"Camb","Namb",4,240.7,3,5.02,17,2.83321334405622,1.38629436111989,5.48355134478903,1.10194007876078,"Namb.Camb"
"5082",2014,364,6,"Camb","Namb",4,131.4,2,5,17,2.83321334405622,1.38629436111989,4.87824610605051,0.698134722070984,"Namb.Camb"
"5083",2014,365,6,"Camb","Nenrich",4,500.7,3,4.72,17,2.83321334405622,1.38629436111989,6.2160071193359,1.10194007876078,"Nenrich.Camb"
"5084",2014,366,6,"Camb","Nenrich",1,42.8,1,4.34,17,2.83321334405622,0,3.75653810258775,0.00995033085316809,"Nenrich.Camb"
"5110",2014,62,2,"Camb","Namb",4,157.9,3,5.77,17,2.83321334405622,1.38629436111989,5.0619619212616,1.10194007876078,"Namb.Camb"
"5111",2014,63,2,"Camb","Namb",4,37.3,3,5.25,17,2.83321334405622,1.38629436111989,3.61899332664977,1.10194007876078,"Namb.Camb"
"5112",2014,64,2,"Camb","Nenrich",16,403,5,5.57,17,2.83321334405622,2.77258872223978,5.99893656194668,1.61143591509677,"Nenrich.Camb"
"5113",2014,65,2,"Camb","Nenrich",9,250.8,2,6.04,17,2.83321334405622,2.19722457733622,5.52465580875877,0.698134722070984,"Nenrich.Camb"
"5114",2014,67,2,"Camb","Namb",16,291.3,4,6.14,17,2.83321334405622,2.77258872223978,5.67435366396539,1.38879124131848,"Namb.Camb"
"5115",2014,68,2,"Camb","Nenrich",1,102.8,1,4.54,17,2.83321334405622,0,4.63278535302106,0.00995033085316809,"Nenrich.Camb"
"5116",2014,69,2,"Camb","Namb",16,271.4,4,6.24,17,2.83321334405622,2.77258872223978,5.60359374740077,1.38879124131848,"Namb.Camb"
"5117",2014,70,2,"Camb","Namb",1,66.1,1,5.4,17,2.83321334405622,0,4.19116874685764,0.00995033085316809,"Namb.Camb"
"5118",2014,71,2,"Camb","Nenrich",1,113.2,1,4.74,17,2.83321334405622,0,4.72915616576908,0.00995033085316809,"Nenrich.Camb"
"5119",2014,72,2,"Camb","Nenrich",1,177.1,1,4.31,17,2.83321334405622,0,5.17671454478879,0.00995033085316809,"Nenrich.Camb"
"5120",2014,74,2,"Camb","Nenrich",4,551.1,3,4.58,17,2.83321334405622,1.38629436111989,6.31191628088919,1.10194007876078,"Nenrich.Camb"
"5121",2014,75,2,"Camb","Nenrich",4,430.7,2,4.91,17,2.83321334405622,1.38629436111989,6.06541179206006,0.698134722070984,"Nenrich.Camb"
"5122",2014,76,2,"Camb","Nenrich",4,317.2,2,4.83,17,2.83321334405622,1.38629436111989,5.75953248976069,0.698134722070984,"Nenrich.Camb"
"5124",2014,78,2,"Camb","Namb",4,560.1,2,5.85,17,2.83321334405622,1.38629436111989,6.32811533921579,0.698134722070984,"Namb.Camb"
"5125",2014,79,2,"Camb","Nenrich",4,430.5,3,4.92,17,2.83321334405622,1.38629436111989,6.06494732386779,1.10194007876078,"Nenrich.Camb"
"5127",2014,80,2,"Camb","Namb",4,104.1,4,5.43,17,2.83321334405622,1.38629436111989,4.64535197562092,1.38879124131848,"Namb.Camb"
"5128",2014,81,2,"Camb","Nenrich",1,89.9,1,4.86,17,2.83321334405622,0,4.49869794147757,0.00995033085316809,"Nenrich.Camb"
"5129",2014,82,2,"Camb","Namb",4,123.4,4,5.27,17,2.83321334405622,1.38629436111989,4.81543111147129,1.38879124131848,"Namb.Camb"
"5130",2014,83,2,"Camb","Namb",9,566.7,4,6.3,17,2.83321334405622,2.19722457733622,6.33983006317557,1.38879124131848,"Namb.Camb"
"5131",2014,85,2,"Camb","Nenrich",4,198.9,2,5.05,17,2.83321334405622,1.38629436111989,5.29280218585993,0.698134722070984,"Nenrich.Camb"
"5132",2014,86,2,"Camb","Nenrich",4,208.9,1,5.25,17,2.83321334405622,1.38629436111989,5.34185566856252,0.00995033085316809,"Nenrich.Camb"
"5133",2014,88,2,"Camb","Nenrich",4,382.1,3,4.8,17,2.83321334405622,1.38629436111989,5.94568235445285,1.10194007876078,"Nenrich.Camb"
"5134",2014,89,2,"Camb","Namb",4,399.5,1,5.79,17,2.83321334405622,1.38629436111989,5.99021376520633,0.00995033085316809,"Namb.Camb"
"5136",2014,90,2,"Camb","Namb",1,166.8,1,5.31,17,2.83321334405622,0,5.11679548992465,0.00995033085316809,"Namb.Camb"
"5137",2014,91,2,"Camb","Nenrich",4,253.3,2,5.97,17,2.83321334405622,1.38629436111989,5.53457455700763,0.698134722070984,"Nenrich.Camb"
"5138",2014,93,2,"Camb","Namb",4,492.9,3,4.87,17,2.83321334405622,1.38629436111989,6.20030631371133,1.10194007876078,"Namb.Camb"
"5139",2014,94,2,"Camb","Nenrich",1,61.7,1,4.19,17,2.83321334405622,0,4.12228393091134,0.00995033085316809,"Nenrich.Camb"
"5140",2014,95,2,"Camb","Nenrich",4,433.7,2,6.26,17,2.83321334405622,1.38629436111989,6.07235305084132,0.698134722070984,"Nenrich.Camb"
"5141",2014,96,2,"Camb","Nenrich",1,624,1,4.23,17,2.83321334405622,0,6.43615036836943,0.00995033085316809,"Nenrich.Camb"
"5142",2014,97,2,"Camb","Nenrich",9,191.74,3,4.92,17,2.83321334405622,2.19722457733622,5.25614028764885,1.10194007876078,"Nenrich.Camb"
"5143",2014,98,2,"Camb","Nenrich",4,326.1,2,5.19,17,2.83321334405622,1.38629436111989,5.78720408279527,0.698134722070984,"Nenrich.Camb"
"5144",2014,99,2,"Camb","Nenrich",1,501.4,1,5.75,17,2.83321334405622,0,6.21740418572419,0.00995033085316809,"Nenrich.Camb"
"5147",2015,100,2,"Camb","Namb",1,262.6,1,5.59,18,2.89037175789616,0,5.5706319618687,0.00995033085316809,"Namb.Camb"
"5148",2015,101,2,"Camb","Nenrich",1,507.9,1,5.57,18,2.89037175789616,0,6.2302845778072,0.00995033085316809,"Nenrich.Camb"
"5149",2015,102,2,"Camb","Namb",1,510.7,1,4.78,18,2.89037175789616,0,6.2357823336536,0.00995033085316809,"Namb.Camb"
"5150",2015,103,2,"Camb","Nenrich",1,187.6,1,5.19,18,2.89037175789616,0,5.23431203657212,0.00995033085316809,"Nenrich.Camb"
"5151",2015,104,2,"Camb","Namb",16,701.8,8,7.15,18,2.89037175789616,2.77258872223978,6.55364846314911,2.08069076108027,"Namb.Camb"
